Joint 1,Joint 2,Joint 3,Joint 4,Joint 5,Joint 6,Joint 7
72.97046397068792,-862.8007022691842,61.92838409704721,71.18816975119935,-28.529773256185592,-70.276430603551,-72.95147342139646,-804.9437545218324,66.91403845314883,120.56725170595934,-38.02014704790959,-79.7151225922948,0.8508782008221291
72.95147342139646,-804.9437545218324,66.91403845314883,120.56725170595934,-38.02014704790959,-79.7151225922948,0.8508782008221291
72.95147342139646,-804.9437545218324,66.91403845314883,120.56725170595934,-38.02014704790959,-79.7151225922948,0.8508782008221291
72.95147342139646,-804.9437545218324,66.91403845314883,120.56725170595934,-38.02014704790959,-79.7151225922948,0.8508782008221291
72.95147342139646,-804.9437545218324,66.91403845314883,120.56725170595934,-38.02014704790959,-79.7151225922948,0.8508782008221291
72.95147342139646,-804.9437545218324,66.91403845314883,120.56725170595934,-38.02014704790959,-79.7151225922948,0.8508782008221291
72.95147342139646,-804.9437545218324,66.91403845314883,120.56725170595934,-38.02014704790959,-79.7151225922948,0.8508782008221291
83.86353773721068,-739.451689527834,64.55352129410986,174.8628799289025,-19.406303776532642,-31.850603187958914,0.8040075888376997
83.86353773721068,-739.451689527834,64.55352129410986,174.8628799289025,-19.406303776532642,-31.850603187958914,0.8040075888376997
83.86353773721068,-739.451689527834,64.55352129410986,174.8628799289025,-19.406303776532642,-31.850603187958914,0.8040075888376997
83.86353773721068,-739.451689527834,64.55352129410986,174.8628799289025,-19.406303776532642,-31.850603187958914,0.8040075888376997
83.86353773721068,-739.451689527834,64.55352129410986,174.8628799289025,-19.406303776532642,-31.850603187958914,0.8040075888376997
83.86353773721068,-739.451689527834,64.55352129410986,174.8628799289025,-19.406303776532642,-31.850603187958914,0.8040075888376997
83.86353773721068,-739.451689527834,64.55352129410986,174.8628799289025,-19.406303776532642,-31.850603187958914,0.8040075888376997
83.86353773721068,-739.451689527834,64.55352129410986,174.8628799289025,-19.406303776532642,-31.850603187958914,0.8040075888376997
83.86353773721068,-739.451689527834,64.55352129410986,174.8628799289025,-19.406303776532642,-31.850603187958914,0.8040075888376997
83.86353773721068,-739.451689527834,64.55352129410986,174.8628799289025,-19.406303776532642,-31.850603187958914,0.8040075888376997
84.42785706751044,-659.8068492050273,58.22480415255333,207.8896626408489,-14.512106719585583,-8.539304302560002,0.7239423893359177
84.42785706751044,-659.8068492050273,58.22480415255333,207.8896626408489,-14.512106719585583,-8.539304302560002,0.7239423893359177
84.42785706751044,-659.8068492050273,58.22480415255333,207.8896626408489,-14.512106719585583,-8.539304302560002,0.7239423893359177
84.42785706751044,-659.8068492050273,58.22480415255333,207.8896626408489,-14.512106719585583,-8.539304302560002,0.7239423893359177
84.42785706751044,-659.8068492050273,58.22480415255333,207.8896626408489,-14.512106719585583,-8.539304302560002,0.7239423893359177
84.42785706751044,-659.8068492050273,58.22480415255333,207.8896626408489,-14.512106719585583,-8.539304302560002,0.7239423893359177
84.42785706751044,-659.8068492050273,58.22480415255333,207.8896626408489,-14.512106719585583,-8.539304302560002,0.7239423893359177
84.42785706751044,-659.8068492050273,58.22480415255333,207.8896626408489,-14.512106719585583,-8.539304302560002,0.7239423893359177
84.42785706751044,-659.8068492050273,58.22480415255333,207.8896626408489,-14.512106719585583,-8.539304302560002,0.7239423893359177
84.42785706751044,-659.8068492050273,58.22480415255333,207.8896626408489,-14.512106719585583,-8.539304302560002,0.7239423893359177
79.96021186594191,-573.4447520047637,50.82641678334603,216.99329778449885,-14.42377713199382,1.027512128188057,0.6317982785751194
79.96021186594191,-573.4447520047637,50.82641678334603,216.99329778449885,-14.42377713199382,1.027512128188057,0.6317982785751194
79.96021186594191,-573.4447520047637,50.82641678334603,216.99329778449885,-14.42377713199382,1.027512128188057,0.6317982785751194
79.96021186594191,-573.4447520047637,50.82641678334603,216.99329778449885,-14.42377713199382,1.027512128188057,0.6317982785751194
79.96021186594191,-573.4447520047637,50.82641678334603,216.99329778449885,-14.42377713199382,1.027512128188057,0.6317982785751194
79.96021186594191,-573.4447520047637,50.82641678334603,216.99329778449885,-14.42377713199382,1.027512128188057,0.6317982785751194
